admin_unit_code,sub_unit_code,site_name,plot_name,location_type,year,date,start_time,end_time,observer,visit,interval_length,id_method,distance,flyover_observed,sex,common_name,scientific_name,acceptedtsn,npstaxoncode,aou_code,pif_watchlist_status,regional_stewardship_status,temperature,humidity,sky,wind,disturbance,initial_three_min_cnt,habitat,taxoncode,previously_obs
GWMP,THIS,GWMP 5,GWMP-0208,Forest,2018,30-06-2018,06:51:00,07:01:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,24.39999962,77.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
GWMP,THIS,GWMP 5,GWMP-0208,Forest,2018,30-06-2018,06:51:00,07:01:00,Brian Swimelar,2,5 - 7.5 min,Visualization,<= 50 Meters,FALSE,,Common Grackle,Quiscalus quiscula,179104,94206,COGR,FALSE,FALSE,24.39999962,77.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
GWMP,THIS,GWMP 5,GWMP-0208,Forest,2018,30-06-2018,06:51:00,07:01:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,24.39999962,77.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
GWMP,THIS,GWMP 5,GWMP-0208,Forest,2018,30-06-2018,06:51:00,07:01:00,Brian Swimelar,2,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,,Pileated Woodpecker,Dryocopus pileatus,178166,84833,PIWO,FALSE,FALSE,24.39999962,77.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
GWMP,THIS,GWMP 5,GWMP-0208,Forest,2018,30-06-2018,06:51:00,07:01:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,24.39999962,77.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
GWMP,THIS,GWMP 5,GWMP-0208,Forest,2018,30-06-2018,06:51:00,07:01:00,Brian Swimelar,2,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,24.39999962,77.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE,Forest,,
GWMP,THIS,GWMP 5,GWMP-0208,Forest,2018,30-06-2018,06:51:00,07:01:00,Brian Swimelar,2,2.5 - 5 min,Visualization,50 - 100 Meters,FALSE,,Common Grackle,Quiscalus quiscula,179104,94206,COGR,FALSE,FALSE,24.39999962,77.59999847,Clear or Few Clouds,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE,Forest,,
GWMP,THIS,GWMP 5,GWMP-0207,Forest,2018,30-06-2018,06:27:00,06:37:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,23.60000038,77,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE,Forest,,
GWMP,THIS,GWMP 5,GWMP-0207,Forest,2018,30-06-2018,06:27:00,06:37:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,23.60000038,77,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE,Forest,,
GWMP,THIS,GWMP 5,GWMP-0207,Forest,2018,30-06-2018,06:27:00,06:37:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,23.60000038,77,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE,Forest,,
GWMP,THIS,GWMP 5,GWMP-0207,Forest,2018,30-06-2018,06:27:00,06:37:00,Brian Swimelar,2,2.5 - 5 min,Singing,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,23.60000038,77,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,FALSE,Forest,,
GWMP,THIS,GWMP 5,GWMP-0207,Forest,2018,30-06-2018,06:27:00,06:37:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,23.60000038,77,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE,Forest,,
GWMP,THIS,GWMP 5,GWMP-0207,Forest,2018,30-06-2018,06:27:00,06:37:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,23.60000038,77,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE,Forest,,
GWMP,THIS,GWMP 5,GWMP-0207,Forest,2018,30-06-2018,06:27:00,06:37:00,Brian Swimelar,2,0-2.5 min,Singing,<= 50 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,23.60000038,77,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,TRUE,Forest,,
HAFE,,HAFE 2,HAFE-0053,Forest,2018,31-05-2018,06:26:00,06:36:00,Brian Swimelar,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Undetermined,Indigo Bunting,Passerina cyanea,179150,94257,INBU,FALSE,TRUE,22.60000038,79.09999847,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Forest,,
HAFE,,HAFE 2,HAFE-0053,Forest,2018,31-05-2018,06:26:00,06:36:00,Brian Swimelar,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22.60000038,79.09999847,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Forest,,
HAFE,,HAFE 2,HAFE-0053,Forest,2018,31-05-2018,06:26:00,06:36:00,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,,Acadian Flycatcher,Empidonax virescens,178339,85824,ACFL,FALSE,TRUE,22.60000038,79.09999847,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Forest,,
HAFE,,HAFE 2,HAFE-0053,Forest,2018,31-05-2018,06:26:00,06:36:00,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22.60000038,79.09999847,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Forest,,
HAFE,,HAFE 2,HAFE-0053,Forest,2018,31-05-2018,06:26:00,06:36:00,Brian Swimelar,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22.60000038,79.09999847,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Forest,,
HAFE,,HAFE 2,HAFE-0053,Forest,2018,31-05-2018,06:26:00,06:36:00,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,22.60000038,79.09999847,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Forest,,
HAFE,,HAFE 2,HAFE-0053,Forest,2018,31-05-2018,06:26:00,06:36:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,,Gray Catbird,Dumetella carolinensis,178625,89977,GRCA,FALSE,FALSE,22.60000038,79.09999847,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Forest,,
HAFE,,HAFE 2,HAFE-0053,Forest,2018,31-05-2018,06:26:00,06:36:00,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,FALSE,FALSE,22.60000038,79.09999847,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Forest,,
HAFE,,HAFE 2,HAFE-0053,Forest,2018,31-05-2018,06:26:00,06:36:00,Brian Swimelar,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,22.60000038,79.09999847,Mist/Drizzle,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Forest,,
HAFE,,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
HAFE,,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
HAFE,,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
HAFE,,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
HAFE,,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Field Sparrow,Spizella pusilla,179443,84790,FISP,FALSE,TRUE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
HAFE,,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Towhee,Pipilo erythrophthalmus,179276,83803,EATO,FALSE,TRUE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
HAFE,,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 2,HAFE-0042,Forest,2018,31-05-2018,06:06:00,06:16:00,Brian Swimelar,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,22.39999962,78.09999847,Mist/Drizzle,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
HAFE,,HAFE 1,HAFE-0074,Forest,2018,01-06-2018,10:19:00,10:29:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,24.39999962,85.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0074,Forest,2018,01-06-2018,10:19:00,10:29:00,Kimberly Serno,1,0-2.5 min,Visualization,,TRUE,,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,24.39999962,85.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0074,Forest,2018,01-06-2018,10:19:00,10:29:00,Kimberly Serno,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,American Goldfinch,Spinus tristis,179236,95300,AMGO,FALSE,FALSE,24.39999962,85.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Forest,,
HAFE,,HAFE 1,HAFE-0074,Forest,2018,01-06-2018,10:19:00,10:29:00,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,24.39999962,85.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Forest,,
HAFE,,HAFE 1,HAFE-0074,Forest,2018,01-06-2018,10:19:00,10:29:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,24.39999962,85.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0074,Forest,2018,01-06-2018,10:19:00,10:29:00,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,24.39999962,85.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Forest,,
HAFE,,HAFE 1,HAFE-0074,Forest,2018,01-06-2018,10:19:00,10:29:00,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,24.39999962,85.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Forest,,
HAFE,,HAFE 1,HAFE-0074,Forest,2018,01-06-2018,10:19:00,10:29:00,Kimberly Serno,1,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,FALSE,FALSE,24.39999962,85.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,FALSE,Forest,,
HAFE,,HAFE 1,HAFE-0074,Forest,2018,01-06-2018,10:19:00,10:29:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Blue-gray Gnatcatcher,Polioptila caerulea,179853,88038,BGGN,FALSE,FALSE,24.39999962,85.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0074,Forest,2018,01-06-2018,10:19:00,10:29:00,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,24.39999962,85.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0074,Forest,2018,01-06-2018,10:19:00,10:29:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,24.39999962,85.69999695,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0061,Forest,2018,01-06-2018,09:53:00,10:03:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,23.20000076,84.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0061,Forest,2018,01-06-2018,09:53:00,10:03:00,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,23.20000076,84.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
HAFE,,HAFE 1,HAFE-0061,Forest,2018,01-06-2018,09:53:00,10:03:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,554383,265876,CACH,FALSE,TRUE,23.20000076,84.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
HAFE,,HAFE 1,HAFE-0061,Forest,2018,01-06-2018,09:53:00,10:03:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,23.20000076,84.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
HAFE,,HAFE 1,HAFE-0061,Forest,2018,01-06-2018,09:53:00,10:03:00,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,,Downy Woodpecker,Picoides pubescens,178259,84936,DOWO,FALSE,TRUE,23.20000076,84.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0061,Forest,2018,01-06-2018,09:53:00,10:03:00,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,FALSE,FALSE,23.20000076,84.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0061,Forest,2018,01-06-2018,09:53:00,10:03:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,FALSE,FALSE,23.20000076,84.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0061,Forest,2018,01-06-2018,09:53:00,10:03:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,23.20000076,84.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0061,Forest,2018,01-06-2018,09:53:00,10:03:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,FALSE,FALSE,23.20000076,84.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
HAFE,,HAFE 1,HAFE-0061,Forest,2018,01-06-2018,09:53:00,10:03:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,23.20000076,84.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0061,Forest,2018,01-06-2018,09:53:00,10:03:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,23.20000076,84.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0061,Forest,2018,01-06-2018,09:53:00,10:03:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,23.20000076,84.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0061,Forest,2018,01-06-2018,09:53:00,10:03:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,23.20000076,84.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0061,Forest,2018,01-06-2018,09:53:00,10:03:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,23.20000076,84.5,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0021,Forest,2018,01-06-2018,08:22:00,08:32:00,Kimberly Serno,1,5 - 7.5 min,Calling,<= 50 Meters,FALSE,,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,22.10000038,87.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
HAFE,,HAFE 1,HAFE-0021,Forest,2018,01-06-2018,08:22:00,08:32:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,22.10000038,87.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0021,Forest,2018,01-06-2018,08:22:00,08:32:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,FALSE,FALSE,22.10000038,87.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
HAFE,,HAFE 1,HAFE-0021,Forest,2018,01-06-2018,08:22:00,08:32:00,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,,Blue Jay,Cyanocitta cristata,179680,86252,BLJA,FALSE,FALSE,22.10000038,87.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0021,Forest,2018,01-06-2018,08:22:00,08:32:00,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,FALSE,FALSE,22.10000038,87.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0021,Forest,2018,01-06-2018,08:22:00,08:32:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Dark-eyed Junco,Junco hyemalis,179410,84754,DEJU,FALSE,FALSE,22.10000038,87.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
HAFE,,HAFE 1,HAFE-0021,Forest,2018,01-06-2018,08:22:00,08:32:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,FALSE,FALSE,22.10000038,87.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0021,Forest,2018,01-06-2018,08:22:00,08:32:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,22.10000038,87.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0021,Forest,2018,01-06-2018,08:22:00,08:32:00,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,FALSE,,White-breasted Nuthatch,Sitta carolinensis,178775,90935,WBNU,FALSE,FALSE,22.10000038,87.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0021,Forest,2018,01-06-2018,08:22:00,08:32:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021,93587,REVI,FALSE,FALSE,22.10000038,87.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0021,Forest,2018,01-06-2018,08:22:00,08:32:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Ovenbird,Seiurus aurocapillus,178927,92689,OVEN,FALSE,FALSE,22.10000038,87.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0021,Forest,2018,01-06-2018,08:22:00,08:32:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,178359,85846,EAWP,FALSE,TRUE,22.10000038,87.80000305,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0009,Forest,2018,01-06-2018,07:38:00,07:48:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,179777,87156,WOTH,TRUE,TRUE,21.29999924,82.69999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE,Forest,,
HAFE,,HAFE 1,HAFE-0009,Forest,2018,01-06-2018,07:38:00,07:48:00,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,,Mourning Dove,Zenaida macroura,177125,82737,MODO,FALSE,FALSE,21.29999924,82.69999695,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE,Forest,,
